ListingKey	Category	APR
5FEE360302402143366115A	1	13.23%
6820360003930030181984A	1	17.69%
080F359989859787912CB5C	13	32.45%
7D1C36002475981219366D3	1	21.34%
7D5436030527608476B21B6	1	20.05%
BA3836022645556136600B6	1	32.45%
D2C63599402481825323750	1	13.19%
D2CA3602705572748984017	1	21.19%
3C38360148758736366253C	1	21.34%
087C3599665196551CCE344	1	26.15%
7D653603211009067EA026B	7	16.77%
C19A3601970017636126CC8	18	18.94%
3BFD36039138386627F441A	1	9.47%
3C4736007686188237146B3	1	18.63%
3C4E360116789723224D627	1	13.19%
3C6C36007265750705232FE	6	24.86%
EEAC3599988029862C5B725	3	22.47%
EEC33599221267448AE4411	1	14.15%
EECA35983938011039F2B18	7	15.22%
07C83600768578992D42477	1	30.13%
781F3603250127764EBCAB1	15	9.39%
783F360217861353334C7C6	1	17.71%
D31A3598998152374AD6136	1	14.21%
D31F36014082262268537E1	1	12.69%
604E35990704818444BF473	1	9.43%
3C6E3599601559273FF869B	14	13.64%
3C6F36033004698857740A9	1	14.24%
3C813600607527909DC4AE8	7	19.86%
E5593604754366131C3C3EF	1	19.39%
7D0E3602597521983C3E707	7	22.17%
E2DE3604202162884984534	1	20.99%
DD783598404308068AE7990	1	20.22%
6A863603093490733F8C5ED	7	18.73%
7DFC359895676857464C4E9	15	11.50%
3E353598450699455D75C33	1	18.56%
32BB360096958235170B2F0	2	20.93%
746335977498602131FA641	1	18.99%
080836041246952966A195B	1	22.78%
F6803599246029988523448	15	25.56%
DDB136026777099182394A4	1	9.07%
6DE336005599024911C012C	7	17.69%
36453601263207962D977BD	1	16.97%
32F0360249889184887ED52	1	22.51%
32FF36007044949009AF9BC	1	20.52%
35873600615255389315F1A	1	6.73%
749736016111139370FE051	1	19.50%
74AD36014477829495A43F1	1	32.45%
08833599933831554939EC5	1	24.56%
612A36017335567587F9B23	1	17.35%
69ED35991122946128C43BA	1	30.13%
7740359933119863223B4A9	1	13.64%
E5373603112753257E2700B	1	12.63%
A4AB3604788878646B77D79	1	15.36%
A4C935989800685529C09CD	1	18.91%
A4D23599707838644D0201A	7	11.56%
CE2E36020195862448A9068	1	24.01%
7E3436019269831769E129E	14	26.19%
7E4C360371410281913A89E	1	7.96%
3A7636019034584683EF3B6	1	20.04%
3C5236005541472209B8920	1	14.21%
EF243599966653595A499DE	15	14.75%
EF373600051848687AE563B	1	19.50%
E5C836020787071813424DB	1	9.47%
750336036674855871CB56E	1	19.86%
CD2235986798740769DCA6A	1	16.30%
CD30360165129009299BE79	1	18.73%
6.16E+23	1	20.81%
3A8F36000751267089199FF	1	18.91%
3C943602568739893F09069	1	14.27%
3CB53602459162247F9E6DC	1	19.03%
F3753601254159924405CC9	1	14.15%
08DB36026760344296A5AC0	2	17.71%
8A383601123767681502C48	1	13.80%
8F9436026625962143D0AC5	1	12.73%
F8B63602638692201E48A12	1	20.52%
F8B63602638692201E48A12	1	20.52%
F8CC3599635276681F24F49	1	18.99%
BC16360095302234247452A	1	21.17%
D57136005251353529723D1	1	31.67%
C80936034549524388A20D2	1	14.27%
3CEC3597848664016B42868	1	24.56%
3CE0359832997663522BD46	1	20.52%
3CE93604569710118DEC3F0	1	15.85%
F3793602125767536CA20FB	1	14.24%
08CC3603983809755DF876B	1	29.08%
8A56360029038044201FCFB	1	9.43%
DD3A36023715050121DA81C	1	12.73%
C2BD36015601758208308C2	1	23.85%
C827360195524838676DC2A	1	20.81%
C8673602020443329DD8D2C	1	11.60%
3AFD36008639867659363F2	1	14.71%
3B163600601942910728589	7	19.90%
09623602690202488E8594F	1	11.60%
09823599836787524E5F466	1	16.73%
098336008318270685CFACE	1	12.69%
4CDA3601991103196434E4A	1	16.77%
8A81360060994666885DFC3	1	22.77%
E553360227372301732BC9D	3	8.50%
3D5E36030538626384A65DB	2	13.73%
C92B359981752571511379C	1	14.21%
C92F36030170348924B6515	1	13.23%
3B4436019553809837D91BC	2	16.26%
EB273599760116211BC6818	6	18.91%
0954359995342497605D284	1	33.20%
095C3602321211872F86FD7	7	15.26%
5E193603498355375421A30	1	14.04%
8AE13601961958995A3131B	1	12.69%
83443600864164046E1D994	7	29.57%
3DA035994276750318727F3	1	8.50%
3DAE3603061538225B79A95	1	15.85%
F70E3604480148550D10D27	7	6.73%
3B583604169449437BB70E0	1	27.31%
3B6735987793702637E15B5	1	14.21%
F41436000349971076A25EB	13	22.47%
EB5136033856178273423CC	1	23.48%
096F35995269219647DF846	1	18.99%
C7363602966766676C8940E	1	13.84%
7D73360165420196843C11F	1	12.08%
3DCF359904439303893B41B	14	9.03%
882D35993152931661A4189	1	22.47%
7F123600492093299B67D92	1	23.13%
3BC83599950455279B5704A	1	23.44%
F422360078117128081AD85	1	12.61%
61B236026933299116D1782	1	12.08%
61BE3599375362742B63BC1	1	22.55%
61CD3603420779828BD18A4	1	15.04%
09903600654771407AB5E70	7	21.83%
089436039781777810F4071	1	13.73%
C74336000946824152634FA	1	16.73%
3DF436013129123934478EF	1	12.12%
8857360266868792744F54B	1	12.02%
A62436038810148657E88D3	1	21.64%
A6373599837148614B63960	20	20.83%
3BF33599863680377FD2E22	1	11.56%
3BFF3599848595536C4BF9B	1	11.56%
3C0A3605054302743CE897A	1	14.27%
F4563601317557784A1BD2A	1	13.19%
6BC63599603278977DB5A24	1	7.92%
08983601625703503BBE28D	20	21.34%
C7B63599795016069F97CF1	1	18.28%
C7BC3603795448106B010F6	1	22.30%
AEA63602912454275E9C310	8	13.25%
99EE3601972896489C4E049	1	21.83%
3C1B3599141545200A8F1C2	1	8.50%
3C433599468603140F82E08	1	14.45%
EBCB3601137480382D46726	1	34.59%
F46D3599501721096BC7DBE	1	22.77%
6B1C3604134830809671F8F	1	7.96%
6B5735983811280379F73C4	7	9.03%
08E33604262661322F0F117	1	14.45%
DCEC3600788205898EA5CC4	1	15.02%
DCFD360021038015282F019	7	12.08%
7DEC3602233930284FD544B	1	9.43%
88BE35988104347157AD246	14	34.59%
F97F36034388509242C6744	1	18.01%
F9863599580756873EE7EAB	1	20.04%
7F4A3601262306144254A8A	1	18.28%
3C7D35998878381294A77EF	1	14.71%
78F335984145661975A4122	2	23.13%
79243601274544924EED3E8	1	16.73%
9.0936E+21	1	22.55%
07DF3601407035604002FCE	2	19.86%
D50E35993127733126521A3	7	27.78%
7E193603338830197F144E1	13	29.59%
88D83602098852549F33961	1	16.77%
C2D935995760755196836DD	1	21.83%
F9A23603848861702212CEA	7	14.53%
F93136013531805699B9BFE	1	20.81%
F93936048520455840E2196	1	17.14%
3CCA35994398036693F4ED0	1	14.21%
3CEF360150857191259B513	1	16.32%
7DCD3599720528627AB38E2	1	8.50%
BC65359957186177787FFC4	3	23.44%
E5E63601068853864B3ADB7	1	20.52%
C36A3601174407332AA965C	1	11.56%
C37036030063888627629F4	1	14.45%
6139360336390553763E4D0	1	14.24%
3FC735994077198925D8FD4	1	20.52%
08CB3603590562472164B92	1	22.58%
F73D360375201179717FE1D	7	18.73%
A84B3600131322922A3C5C4	1	19.50%
3F2736003362582038158DE	1	15.22%
7B1435983864138813B64EB	1	14.21%
8939360017944277566055E	1	21.17%
F50C3599601352432F96F94	1	19.50%
742735988017708260D06E8	6	27.31%
401436004959865810B67CC	1	14.71%
09F33600224321522B11F77	1	21.34%
0A0D360222780393623259C	1	17.69%
F76736051703582688BE054	1	11.55%
3F3A36014471995185DD976	7	8.50%
7B613600094788245D61F0D	1	20.52%
7EEF3601690284273F34A92	1	20.37%
EC9736020184508947BA65E	1	16.32%
C3BF3601290457418F1C4CC	1	23.27%
09A7360074603698595A6B9	1	16.73%
A6733600144132202F332F6	7	11.56%
C7F3360151854547404D43B	1	22.55%
7BA73602685210971580441	1	14.75%
7F213598491212185B3A857	1	16.66%
7F243600085084358CFA426	1	18.28%
E9683600021686198B5AE9E	1	20.52%
F1EC3602016840027532A6E	1	21.86%
4E5636016990898567A876E	7	18.28%
C3EF360218462996309ADD2	1	14.21%
0A533601896886942D4D408	1	18.99%
3E093598395861708B70AA8	1	13.80%
7BD63599540341669132FB5	1	15.22%
8C6035981258903569311DC	1	20.22%
E0883601506556841857569	1	26.49%
5F633602928018084A8C8DF	1	21.47%
DFB536015429145749C6F73	1	9.03%
DFC135999786271574E1C1C	1	9.03%
0A7636003535418932E0C79	1	17.61%
A7A53603050920296B84E5C	7	14.75%
7BF836031880968843A70F6	3	20.05%
89473598585640603AC1051	1	17.69%
89743599748713092C77779	1	13.23%
89A536030956060799BBE36	1	15.85%
FC7136002611598891D1B81	1	18.99%
574F3600294833147295C41	1	12.69%
575036011251278922F885F	1	19.50%
57533600251757529C0275D	1	24.86%
41233604586430046A02B34	1	14.45%
41303602178336119BCB032	1	20.26%
DFFE359847762450173FC05	1	11.56%
E0153600253439449783135	1	19.86%
E019359957959967032F3F5	1	26.15%
0A6C35981201590736ECAAA	1	7.92%
FD033598750577636D2ED27	7	13.64%
E04636022272557721FFC64	14	31.98%
095C3601941228423276256	1	13.19%
B06B3599366329946AFB9A8	1	20.04%
A87936026518603446E09B3	1	18.31%
3C003604467750454642059	1	19.74%
8F0B359942538461994B21A	1	18.91%
FD323601728616332D4FBBB	1	9.43%
E98E3605353626565CEBBDD	1	21.65%
E992360110615641705F373	1	14.17%
8A513603314152882E2D650	1	21.65%
C9E03599107194645C9D0F5	1	13.19%
09D03599327065659EB3336	1	32.45%
09DC36005355857211A5E64	1	27.78%
09E1360420705936947BAC9	1	22.06%
8B753602152715109842AEA	15	30.13%
8F23360355932997753C45B	15	22.66%
E9A53598588001934D029DC	1	9.43%
6CA6359950346811594CA50	1	23.27%
C9EF36047034867390F3C3D	1	20.05%
F5DD35996181189454433CE	1	13.80%
C31F36027391197121FC93D	1	16.33%
3C723601480479799BD2FAA	1	27.78%
3C8F359800176489301E28A	1	21.17%
8F3A3600871714009CE0996	1	32.45%
FCA835985774577517498CC	7	19.22%
79FC360304040323890739E	1	31.98%
4214360399250539953AAB3	1	18.52%
421D35986324631202CE1C1	1	13.19%
F9763598716738535543820	13	12.08%
F2583603165633940FA4820	3	20.05%
CA323600638119596167BB4	1	9.43%
CA3536015905093007E7073	3	9.43%
8A9A359871817565595FC81	1	23.44%
7FB436002724176082ACF1F	1	25.28%
BE3136019458611917406AF	1	17.35%
4F70360440749730450A18C	1	27.31%
4F913598794187337D6DA8A	15	17.61%
86033599290409967C07237	1	16.66%
860A3604035311289732853	7	13.66%
8F6A3600877580931599E94	1	27.78%
8AB13604012457882557C25	1	12.63%
F9833600434758324374AFD	1	12.11%
F8D636037824700803CE4FF	1	29.66%
3CF735992067006479D196C	1	26.86%
3D1F36008362709267293B9	1	24.56%
8F983604073736079B352B6	1	29.08%
FD6036001587808495A473D	1	18.99%
FD643601810031037E29CEA	1	6.73%
E9B436022787609846A8666	1	7.65%
42693603502381365CBF6B1	1	15.36%
427F3601219532579689350	3	18.56%
F27536014515615460E6244	1	21.47%
E0833601752993443880C7D	1	7.62%
E0C13602081000518F6B921	1	16.73%
3D653599942107856CF6439	1	7.92%
8FCB3600983865870441867	1	18.28%
42893599310696188BDBDD4	1	14.15%
CAB4360354340511634CE50	7	14.45%
09B136004254417309F8CF4	1	23.27%
F9C03604087760584B517C2	7	24.88%
8BE23603586266354C5B113	1	15.85%
703A359960661626782BFAF	1	23.44%
90313599779804232E7466B	1	8.50%
FCF23601526471918317A4B	2	16.69%
0BD23600186810854363698	1	22.55%
0B4536009842453126EB73E	1	7.62%
F9DA3604308142053207811	7	15.85%
F2B93600311989070CB0BDE	2	21.17%
4F1A3603711466637CC4F0A	1	15.85%
4F353604992799051CC518E	1	16.68%
8C0236028513578885527D5	1	8.53%
8C173603142849969CD5A12	2	18.01%
8C423599134967901E2009A	1	11.56%
3EBA3603182476339310DCC	1	16.84%
C452359987814738001BEC9	1	13.80%
8BD736009894146889FD578	1	9.43%
4F3D35992541889980655FA	2	20.93%
607C360171995368833D9B9	1	31.67%
B0C93601413533415C376EE	1	19.50%
372D35992520782431A6DC4	1	32.45%
E34B36001766871336E951B	1	20.52%
3F013600427751599D70469	1	14.21%
D12A3603823797260B16604	14	20.05%
0B443600374439337D56B28	1	32.45%
793E360146297541315379F	1	13.64%
79593601809565819D0E814	1	22.11%
583E360022129266172155C	3	18.91%
7FEF3603483275717576B81	1	16.26%
7FFD3604959259527B9EEA0	2	14.04%
F61B3601770652048D414C6	1	11.56%
3D03359858782690643060F	2	15.43%
926A360277549789733779B	1	15.04%
FFA43604453332112D29132	1	17.50%
41A83599919345203D8ED25	2	18.43%
D4E43600033061104FF5AA4	1	17.61%
79603602629177665CCF690	1	14.45%
7.96336E+22	1	31.98%
FEAA3601661846500A19634	1	16.32%
802A3600504433021D90C9C	2	12.69%
CEAF3603244085095BAADA1	1	15.82%
A97536050661850250446DC	1	19.55%
3.94136E+22	7	22.11%
FFD836010324166524E94AE	1	19.50%
420A3600428318842DE94CB	1	20.04%
420B3604013944370D845A6	2	25.59%
0AC83601747145571D2CB41	1	13.23%
0AC93603894183940CBE1B1	2	12.54%
F7E83604045688063D10299	14	13.73%
715B3601990352144438D59	1	21.19%
7161359963047052307B0B6	1	13.80%
CEFD360009408075667B4FF	1	17.61%
B1E436039151027878C1A47	1	18.73%
92D135989815557453CACBA	1	23.85%
92D73603831665818EEA6DE	1	17.71%
3DB13600503057462D7FB47	1	16.30%
8D543598912947148C9BE5A	1	11.56%
78FE36039957709227129C1	2	19.03%
637B359995157292389816F	1	25.56%
3.30E+24	7	14.75%
3EAE360203793201672E3A4	1	33.25%
D55036025449634609F6E8B	14	18.67%
D55D36002974501061267ED	1	21.65%
FF393603177124888EDA66F	1	16.99%
8BDD36029419160722D90FF	1	22.06%
8C1A3601908699732DFBC2C	1	13.23%
33293599755361854900F3A	2	27.78%
EC1A3599472959808DF5A35	1	13.19%
93763602985198492E6C9A9	1	23.89%
D59936001866340590808C0	1	23.29%
D59936001866340590808C0	1	23.29%
E2663602086891804451888	1	16.33%
F82035985746465782A820C	1	11.56%
F82C360108062526555B9C8	1	23.44%
F84136034283034684F3B08	1	15.87%
336F360070016430371DCD1	1	14.71%
EC2835983946767834B8C79	1	22.11%
9.39136E+22	1	22.55%
939D3603991112356E74D9C	1	12.02%
0B2435995434520688EE93B	1	30.13%
F85D3598955648081D85B1B	1	15.22%
63473600450945020202DA3	1	14.71%
8D033598205055905FC4AB6	1	19.63%
33B53602485123806585AB8	1	26.00%
33BA3600211701460B34E62	3	16.32%
33DA36009741091988165AA	1	24.86%
E1ED3604130417457DCCE94	1	19.74%
EC313603224854692D19D8A	1	23.50%
0ACE36000799558058C311C	7	14.71%
0AD236041197975630DBF90	3	8.53%
F87F3602126109909B11658	1	7.96%
9A0A3603443571918C5BD52	13	13.86%
906B3600112783290A54616	1	12.69%
AA6036049882566577DBF15	1	31.98%
0B2936030092058626EABB1	1	18.43%
FFF236010597537600F578E	1	23.85%
80693601168163639A2B9EB	1	12.69%
A9AB360362025212705DFC7	1	19.39%
E3E03603883337072A7587F	1	8.53%
E3EE3600874523702E10DF8	1	12.69%
E40B3598440779401D14006	1	13.80%
90BD36018632376651E180F	1	23.98%
3E12360157718245374A841	1	20.04%
D68F359780442797699F502	1	16.32%
F8B536034982447678F14CA	7	30.17%
C9483602051649036BBEF75	1	24.56%
B20635995582454797BF7C5	1	15.22%
ED2B35992856185092E9A09	1	17.15%
50153600248622312E9CCD6	1	16.97%
502035991379287634A569D	19	16.73%
90EF3600576736207DCDFEA	1	14.71%
90EF3603313523088E62C60	1	22.97%
90F63604245625413E748C7	1	13.12%
42F336018450742561378F4	7	15.85%
42F83599782644657EFBF04	1	17.33%
0BDB36008982990910DF927	1	18.28%
0C003602768129702B70D38	1	19.14%
AAA13602506395463679664	1	18.58%
AAB73598615942138A1C935	1	13.19%
C9723602053509423CF3CE1	1	21.83%
E0B836045172675303B71EA	1	11.55%
40C436002689767512D3F13	2	15.43%
8C763603853788625A4C570	7	15.36%
FFC735998474624663978E1	19	14.71%
910D36024762037587256CD	1	18.07%
0C11360297460267258F066	1	12.02%
F9033601603702122249EF8	1	13.19%
E0ED3600752977762C0FA04	1	15.22%
F8F93599213189761CAE7FB	1	24.86%
E8D93599179254561BFDBD4	1	16.73%
8CAA360344386426089957A	1	20.32%
7E3136050567945041C0760	1	9.47%
39813600212910438C0AF75	1	20.81%
3987360321724745635A466	7	18.52%
CA3D359937131906428927C	1	17.33%
8C7636012113976396BCFA4	1	8.50%
FAE03600426414785C2986A	1	20.04%
F214360104853678876FCDE	1	14.21%
64203602748903800E2E5D9	1	16.36%
8CD235990296624180A1696	2	11.56%
873E36032681397836823F7	1	20.26%
34343602865898735E5574D	1	19.03%
344535999727752244686BE	1	25.56%
F96C3600992534215E38541	1	20.22%
FAEB36015560119138805F9	1	26.90%
E91E360134465206994C7A4	7	18.28%
E9233603213690744D34540	1	27.82%
87573599524309463CFF197	2	16.30%
87623603643198514C9DCA0	2	26.19%
347D3601035465542D14332	7	23.44%
0C3F3603314251245891DCB	1	20.26%
CA863602873078360BC458E	1	18.94%
CA91360097587101357F9AC	1	24.60%
6DC536027535454565F853B	1	15.02%
8D583602367055202233960	1	15.87%
726C3598674761748626FC5	15	9.43%
87673601896793689E13FEA	1	29.46%
34AB3599336068783EBBFE1	1	12.08%
34B53600251825868502A6E	7	12.08%
CAA735981904587703CA33E	14	9.03%
82E336023918050785A4A3D	1	9.03%
830A3600101164025459FF0	1	14.15%
C830360321708414909591D	2	22.30%
E1213601209190671D60C1E	3	13.80%
E1223599750966904E226A7	1	16.32%
E999359845211707188048F	1	9.43%
0C1D3601086195169D0A464	1	20.35%
830D359883580688673DFAE	1	14.15%
9A5D35995284937536DBCE8	1	16.97%
641B3603559766028A2D208	7	14.17%
642535984777537649360D5	1	19.50%
C8453601541903190A70187	2	28.60%
AAF93604156625182B0B9C7	1	21.65%
39F73604003258947A153C1	1	21.35%
0BA43602620826196331022	1	21.65%
E9A23600899874773A874FD	1	20.04%
E9B73598454054525163BBF	1	16.30%
6ACA36018657523014B02D1	3	32.49%
698936044853361701DACFF	1	16.84%
3A463600400766180924E7B	1	13.80%
3A5436011086869121FE56C	1	11.56%
0BD43598362080632482B50	1	20.22%
822E3601370725999BECEBC	1	11.56%
71E33603847217997AEDB3C	1	14.85%
4.10436E+22	7	22.47%
B3703602308836106B04330	1	20.26%
FB343598041587017F8C006	1	29.57%
CEE236017764110418757F3	2	16.99%
E9B8360197152237537D496	1	16.97%
E9DA3602675707179C5C07B	1	28.64%
69933602110923536D5D7B4	1	11.56%
0C863601901683498C31D2B	1	16.99%
D5B335992325525526ADBEE	1	18.63%
CF043604759987024803E67	1	21.64%
C4233601652720963D9EF24	1	18.28%
F2B2359892038000247CD8A	1	15.84%
F2B336016718452896A1FC8	1	18.56%
5BFE35988125518571F218F	1	14.21%
945E3600957247331F0F5E9	1	23.27%
946D360122753336576AD8A	1	32.45%
8E953604739383316E2F2B2	1	22.06%
8EA83603910945760F18545	1	34.63%
8EC436033727421445F7407	1	20.46%
D5D33598961833837A19397	1	19.63%
CDC6360057038403601CFF2	1	16.97%
5A103599877247590563252	1	21.47%
418135998232123216904FF	1	21.34%
C45635983460875303B9D31	1	18.20%
73513600026216526957F84	1	29.57%
4193360005062582696A47E	1	13.80%
A55B36023525069295099ED	1	32.49%
EA4F360195491306455E96B	1	20.35%
F2F8360061955743100F60A	3	21.65%
F3183599916359604BCF5DB	7	9.43%
6E0C359903895517161FDD8	1	18.91%
4257360124265878928AB1E	1	32.49%
0C893598292739600CA4709	1	17.69%
0C893602464787485D99C89	1	22.81%
8F6136051670349246280C5	1	18.43%
41B2360040090178430C92D	1	9.07%
C85535990134636608391A7	1	21.65%
6E243603649799171CC9655	1	19.03%
5BE736025748451822E0179	1	11.55%
38233599970460063E7BB57	2	14.71%
38263600213987459DF02FC	1	11.56%
409D36028669185234A9C96	1	22.15%
0C1C36014465046859F88E0	1	12.12%
8F6435989511867263EC9A8	1	15.22%
64F53599519475029704B9C	1	17.61%
C8793600835384863566EF6	1	31.98%
AB3E3599801015949E27870	1	20.35%
420236008047481926E53AC	1	21.65%
C79D360343292411877EB4A	1	16.18%
854236007408319139B368A	1	21.17%
855B3599160660750E7C558	7	15.84%
40D83600364643799DC206F	3	14.71%
C63A36037910803829EB11A	2	21.99%
6E75359922379802881E953	1	14.71%
6E7D3598678698013FB25CE	1	15.87%
6E7D3598678698013FB25CE	1	15.87%
AB603602906927980CE49F0	1	21.86%
4204359862988844182011D	1	16.32%
42163602320260762379D3A	1	6.73%
4.22236E+22	1	14.71%
4B853599979723320B15110	1	32.45%
4B87360176011770425D2E9	1	24.86%
94313600059988835C32505	20	19.50%
0D503602112167105C03E8C	11	16.36%
9A97360044754679308EAC3	1	13.80%
6EF83603017659887F8E5C3	1	14.24%
FB4A36010772965280EAC9D	1	18.20%
425135994277614861A0DE3	1	23.27%
C7E63600998174719E546D8	1	12.08%
C29A3600532784429CA593A	7	14.45%
519F36037017965727E8ADC	20	20.56%
6A9535985012127597957B1	1	27.78%
1B233598347966821E2BF66	1	16.73%
193A3599721258256892CF1	1	20.52%
7C033601306041319C7B6D6	1	9.43%
FB753598248374997B211AC	14	30.85%
42783601023079240C2B43E	1	16.36%
BA7636047736950835A664E	20	17.71%
D7CC3602403013266BA059C	1	13.73%
C2AA36012946901991689C2	1	15.22%
F0533599795210119632C01	1	20.52%
F07D3600460881619DBD8B7	7	16.32%
66A23600275713286F55105	1	15.22%
45BB35988818727407EF04A	1	19.86%
196A36029191424018F04D0	1	13.23%
C6BD3600158430010E8FB5C	1	15.02%
51CB3602761643845186EC4	1	14.21%
AD1D360210271611381D9A6	1	14.71%
AD283598453230530A9C320	1	17.15%
450836006779301860CBA87	1	17.15%
F093359920426463146E37F	1	19.63%
735E3602024963441BA3D2F	1	16.69%
4C1B35999835491680F2BFC	1	17.19%
17E93600538684578BF454E	1	18.63%
17FA3600649031205219988	3	23.44%
64403597986930611DC0C46	1	18.63%
65033599340984573CAF625	1	19.63%
72CA3604255361948402D49	1	22.97%
CFF63600945901782F3F0EC	1	11.56%
CFF936032939581432C3621	3	21.35%
C88F360194527854808C7EA	1	13.80%
F0D33599547674008C47361	1	9.43%
A1C43599246966537F23042	1	22.77%
A1CE36038480395504CA9FA	1	16.68%
72D03599735316411C7E03B	1	18.91%
C73A3601023317414213666	1	17.69%
C74535985687995412B0AC8	1	18.91%
459A3599386147914EA7691	1	18.20%
95C3360034850520817E1E8	1	8.50%
95CD3604845117414252794	1	13.73%
F8303602186432858E50A23	1	16.33%
8BD43604984055377057268	1	18.16%
5B0F360143133733148883F	1	22.15%
C75C3598883299073B2B447	1	17.97%
C315360311079686115899A	1	18.07%
7C5F3600886685206E93FCC	1	12.69%
5CB63600194956197AF3BB1	1	18.91%
A3EB3600774993595E49F21	1	11.60%
1797359937430395988C28D	1	15.22%
1AB136013431981065EADF0	1	27.78%
C77936028956943545F2CCC	7	6.73%
C7A0360017426420116EDB7	7	28.60%
46013604462643076DA7F69	1	14.85%
C3A735985906850949B7DC1	1	26.49%
F8713601112507233AABDE2	1	9.03%
7D8B3602548779243893773	7	20.56%
7D92359948372744648D61F	1	14.21%
7427360187662132201019D	1	19.22%
1AC1360162416887158FE8B	1	23.98%
C7AF3599505546104168744	1	16.73%
C7CA3601402130397C8A811	1	14.24%
460E36034563985634117DF	7	26.51%
CABD36009127892183A2322	1	9.03%
CA7135989529759017898CB	1	23.13%
F1463599263975761501785	1	22.11%
97773602513801455A8D449	1	29.66%
C7F83599815066770D6D6B5	1	16.73%
4654360195465399757DF51	1	20.04%
CA933599598776134DF3FC4	1	16.66%
4F5C36015537517711A3B23	1	15.04%
6F243604091811366224793	1	17.19%
6623360163236868534D518	2	32.49%
66253598819993752EF38D2	1	8.50%
66333600106040538369D16	1	18.20%
E60E3603659141450275A6C	1	19.14%
AD813601582440419610D6A	1	16.36%
AD913601891199321775A39	1	9.07%
F3E235986841353988D34CA	1	17.15%
C3343602434661091CE4B68	20	22.30%
4FD435983989792826BEFA0	1	23.13%
F1813603724677072C199F4	1	22.78%
19D13600127967868D77459	1	17.69%
16B4360028278992330AFA2	1	8.50%
46A83601935132994A49BEF	1	13.25%
6FC7360122403209660B48F	1	16.73%
4FFB3603319110827EA9941	1	18.31%
525135988696954344A4460	1	16.97%
52623600902951916662B93	13	24.56%
A16D36008538694841D68B1	1	14.21%
16D0360132571020864C8C4	1	20.52%
46CD3600845373613F95E48	7	19.50%
47033599416628936FFE9A7	1	18.28%
B60536018524612563D7AFF	14	13.25%
BAB036028162286766A54B3	1	24.01%
BABD3600993545216906293	1	14.71%
BAC23597981836544E7FFED	1	11.56%
7AA936045084522214E7922	1	19.39%
4CF03599981652581F4CDF2	1	22.11%
6BE53603707943747237E9A	1	13.84%
18C53600528192224424C65	1	14.21%
1B2636007039021824C263A	1	18.63%
83723604200367882AA772E	2	30.68%
83763602892521432FFB6B7	13	19.03%
FF383601539967618EACCF1	1	16.69%
C4F735984191134906C0620	1	32.45%
7D4E360205568184820C8BE	1	20.97%
77C3360105282763046C5E2	1	15.22%
C4E63602133791858B80B9E	1	18.99%
